,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__gamma,param_SVM__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,mean_train_score,std_train_score
20,226.2791350909642,5.823448784031754,6.687638861792428,1.1583409971151,500,0.01,linear,"{'SVM__C': 500, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.24195710455764075,0.22065727699530516,0.22013422818791947,0.2364002686366689,0.22244623655913978,0.2385752688172043,0.2508406186953598,0.23299760191846522,0.011149650131013105,22,0.3592298220082839,0.3572867696440564,0.3570229434806939,0.35832587287376905,0.3583976725970684,0.3570549401365111,0.35623181919892594,0.35764997713418695,0.0009563416322973219
21,97.05573841503688,0.3378705553845481,8.110129969460624,0.047480738529330525,500,0.01,rbf,"{'SVM__C': 500, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.25804289544235925,0.21663313212608987,0.23221476510067113,0.24647414372061788,0.22782258064516128,0.24596774193548387,0.24680564895763282,0.23913669064748203,0.013093603845038522,15,0.36046121123922537,0.36075665995074996,0.3541130386121992,0.35340196956132497,0.3638804968110104,0.3581738838536422,0.35791004699037815,0.35838532957407576,0.003453493165551856
22,229.28733733722143,5.903559012575767,6.1066513402121405,1.3019449573213626,500,0.001,linear,"{'SVM__C': 500, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear'}",0.24195710455764075,0.22065727699530516,0.22013422818791947,0.2364002686366689,0.22244623655913978,0.2385752688172043,0.2508406186953598,0.23299760191846522,0.011149650131013105,22,0.3592298220082839,0.3572867696440564,0.3570229434806939,0.35832587287376905,0.3583976725970684,0.3570549401365111,0.35623181919892594,0.35764997713418695,0.0009563416322973219
23,96.15138026646206,0.43803951598802415,8.247414929526192,0.048225004738300783,500,0.001,rbf,"{'SVM__C': 500, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf'}",0.24262734584450402,0.23809523809523808,0.2530201342281879,0.25789120214909333,0.2446236559139785,0.2661290322580645,0.2441156691324815,0.24949640287769784,0.00917546768718467,1,0.31960147766707714,0.32426684575777925,0.32176832680470063,0.3206132497761862,0.32583641042855543,0.316661071948081,0.3174088162899978,0.32087945695319675,0.0031254735930157634
24,414.83109423092435,21.2615022004362,5.5234378065381735,1.054773633204705,1000,0.1,linear,"{'SVM__C': 1000, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.24128686327077747,0.2199865861837693,0.2181208053691275,0.23438549361987912,0.22244623655913978,0.23723118279569894,0.25218560860793543,0.23223021582733813,0.011676012434886732,25,0.3607970446658457,0.3562793821356615,0.35556799104644654,0.35821396598030436,0.35884525008392076,0.3552646301891015,0.35757440143208774,0.3575060950761954,0.0018289211894350601
25,140.2580315044948,1.990362833101497,6.932298558098929,0.6557252501503106,1000,0.1,rbf,"{'SVM__C': 1000, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.2432975871313673,0.23809523809523808,0.23691275167785236,0.25453324378777703,0.23790322580645162,0.24731182795698925,0.23940820443846672,0.24249400479616307,0.005974411217049953,8,0.9429083174745326,0.9459368703828073,0.9438164521544488,0.9397940913160251,0.9406959829920555,0.941255454850621,0.9412620272991721,0.9422384566385231,0.001959989109352142
26,415.28200026920865,21.332956474355505,5.808064426694598,1.2800795417526758,1000,0.01,linear,"{'SVM__C': 1000, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.24128686327077747,0.2199865861837693,0.2181208053691275,0.23438549361987912,0.22244623655913978,0.23723118279569894,0.25218560860793543,0.23223021582733813,0.011676012434886732,25,0.3607970446658457,0.3562793821356615,0.35556799104644654,0.35821396598030436,0.35884525008392076,0.3552646301891015,0.35757440143208774,0.3575060950761954,0.0018289211894350601
27,96.69024876185826,3.852636487508088,7.5183166435786655,1.2684606456205327,1000,0.01,rbf,"{'SVM__C': 1000, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.2546916890080429,0.22065727699530516,0.2295302013422819,0.25050369375419745,0.2325268817204301,0.2399193548387097,0.2488231338264963,0.23952038369304557,0.011604864484229932,10,0.3722153811709392,0.37139019476158497,0.3647453833240067,0.36884512085944493,0.3756294058408862,0.3700346872552311,0.36708435891698366,0.36999207601843953,0.003294524335366883
28,411.21776138033186,21.140530380836037,5.8250419071742465,1.3694141455673354,1000,0.001,linear,"{'SVM__C': 1000, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear'}",0.24128686327077747,0.2199865861837693,0.2181208053691275,0.23438549361987912,0.22244623655913978,0.23723118279569894,0.25218560860793543,0.23223021582733813,0.011676012434886732,25,0.3607970446658457,0.3562793821356615,0.35556799104644654,0.35821396598030436,0.35884525008392076,0.3552646301891015,0.35757440143208774,0.3575060950761954,0.0018289211894350601
29,85.80437179974147,10.614581285613687,7.326342855181013,1.4602587582054212,1000,0.001,rbf,"{'SVM__C': 1000, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf'}",0.2479892761394102,0.23138832997987926,0.2530201342281879,0.2585627938213566,0.23387096774193547,0.2620967741935484,0.24478816408876933,0.24738609112709833,0.010814652379987362,6,0.33538564871823573,0.33993731811058875,0.3316172355903749,0.3358325872873769,0.338368580060423,0.3333333333333333,0.3339673304989931,0.3354917190856179,0.0026769154366971517
